ID,Return_to_owner,Adoption,Euthanasia,Transfer,Died
76,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
77,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
78,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
79,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
80,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
81,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
82,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
83,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
84,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
85,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
86,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
87,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
88,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
89,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
90,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
91,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
92,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
93,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
94,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
95,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
96,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
97,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
98,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
99,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
100,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
101,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
102,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
103,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
104,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
105,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
106,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
107,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
108,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
109,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
110,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
111,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
112,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
113,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
114,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
115,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
116,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
117,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
118,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
119,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
120,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
121,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
122,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
123,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
124,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
125,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
126,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
127,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
128,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
129,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
130,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
131,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
132,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
133,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
134,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
135,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
136,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
137,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
138,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
139,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
140,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
141,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
142,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
143,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
144,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
145,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
146,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
147,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
148,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
149,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
150,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
151,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
152,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
153,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
154,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
155,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
156,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
157,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
158,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
159,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
160,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
161,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
162,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
163,0.0553419667767,6.91384963772e-143,0.0983348356567,0.838487498236,0.00783569933084
164,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
165,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
166,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
167,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
168,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
169,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
170,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
171,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
172,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
173,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
174,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
175,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
176,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
177,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
178,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
179,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
180,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
181,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
182,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
183,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
184,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
185,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
186,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
187,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
188,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
189,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
190,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
191,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
192,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
193,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
194,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
195,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
196,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
197,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
198,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
199,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
200,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
201,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
202,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
203,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
204,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
205,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
206,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
207,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
208,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
209,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
210,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
211,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
212,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
213,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
214,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
215,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
216,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
217,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
218,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
219,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
220,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
221,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
222,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
223,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
224,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
225,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
226,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
227,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
228,0.0553419667767,6.91384963772e-143,0.0983348356567,0.838487498236,0.00783569933084
229,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
230,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
231,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
232,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
233,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
234,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
235,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
236,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
237,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
238,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
239,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
240,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
241,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
242,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
243,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
244,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
245,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
246,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
247,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
248,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
249,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
250,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
251,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
252,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
253,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
254,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
255,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
256,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
257,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
258,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
259,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
260,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
261,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
262,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
263,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
264,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
265,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
266,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
267,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
268,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
269,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
270,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
271,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
272,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
273,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
274,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
275,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
276,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
277,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
278,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
279,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
280,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
281,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
282,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
283,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
284,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
285,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
286,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
287,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
288,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
289,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
290,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
291,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
292,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
293,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
294,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
295,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
296,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
297,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
298,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
299,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
300,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
301,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
302,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
303,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
304,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
305,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
306,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
307,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
308,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
309,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
310,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
311,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
312,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
313,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
314,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
315,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
316,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
317,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
318,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
319,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
320,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
321,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
322,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
323,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
324,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
325,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
326,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
327,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
328,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
329,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
330,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
331,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
332,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
333,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
334,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
335,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
336,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
337,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
338,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
339,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
340,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
341,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
342,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
343,0.437880280062,0.0601568027428,0.0879751947013,0.408164517533,0.00582320496017
344,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
345,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
346,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
347,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
348,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
349,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
350,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
351,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
352,0.00725078295036,1.13151441173e-142,0.0962007071227,0.87020530191,0.0263432080166
353,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
354,0.0405834524658,0.532805224946,0.0478746867653,0.367794155388,0.010942480435
355,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
356,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
357,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
358,0.251077656894,0.469566215646,0.049462021052,0.226626056796,0.00326804961304
359,0.075899571714,0.101434323069,0.0917121943827,0.709954689348,0.0209992214856
